#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Unknown|00000000|Unknown|2889	SRA Sample SRR1803358 224	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2587	SRA Sample SRR1805011 630	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2550	SRA Sample SRR1805011 593	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2034	SRA Sample SRR1805011 77	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|742	SRA Sample SRR3160439 327	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1767	SRA Sample SRR1804611 14	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|64	SRA Sample SRR3160438 64	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Dallas|20140616|USA|19	SRA Sample SRR3160438 19	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2961	SRA Sample SRR1803358 296	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|781	SRA Sample SRR3160439 366	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|844	SRA Sample SRR3160439 429	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|21	SRA Sample ERR589821 14	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1505	SRA Sample SRR3160439 1090	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1755	SRA Sample SRR1804611 2	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|414	SRA Sample SRR346703 20	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|78	SRA Sample SRR3160438 78	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1837	SRA Sample SRR1804611 84	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|417	SRA Sample SRR3160439 2	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1357	SRA Sample SRR3160439 942	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1869	SRA Sample SRR1804611 116	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2065	SRA Sample SRR1805011 108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|300	SRA Sample SRR4408002 284	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1216	SRA Sample SRR3160439 801	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2486	SRA Sample SRR1805011 529	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2658	SRA Sample SRR2674233 1	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|157	SRA Sample SRR4408002 141	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1936	SRA Sample SRR1804611 183	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|469	SRA Sample SRR3160439 54	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1029	SRA Sample SRR3160439 614	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1458	SRA Sample SRR3160439 1043	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|12	SRA Sample SRR341602 12	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|665	SRA Sample SRR3160439 250	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1267	SRA Sample SRR3160439 852	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2182	SRA Sample SRR1805011 225	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|15	SRA Sample ERR589821 8	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1268	SRA Sample SRR3160439 853	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2307	SRA Sample SRR1805011 350	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|364	SRA Sample SRR4408002 348	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1094	SRA Sample SRR3160439 679	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|885	SRA Sample SRR3160439 470	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1568	SRA Sample SRR3160439 1153	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|42	SRA Sample SRR3160438 42	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2877	SRA Sample SRR1803358 212	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1882	SRA Sample SRR1804611 129	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|321	SRA Sample SRR4408002 305	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1959	SRA Sample SRR1805011 2	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|336	SRA Sample SRR4408002 320	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2405	SRA Sample SRR1805011 448	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|523	SRA Sample SRR3160439 108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|554	SRA Sample SRR3160439 139	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2075	SRA Sample SRR1805011 118	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2660	SRA Sample SRR2674233 3	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2869	SRA Sample SRR1803358 204	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|199	SRA Sample SRR4408002 183	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|48	SRA Sample SRR3160438 48	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2566	SRA Sample SRR1805011 609	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1688	SRA Sample SRR3160439 1273	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1265	SRA Sample SRR3160439 850	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|588	SRA Sample SRR3160439 173	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2026	SRA Sample SRR1805011 69	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1565	SRA Sample SRR3160439 1150	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1858	SRA Sample SRR1804611 105	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1719	SRA Sample SRR3160439 1304	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2050	SRA Sample SRR1805011 93	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1105	SRA Sample SRR3160439 690	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1627	SRA Sample SRR3160439 1212	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|293	SRA Sample SRR4408002 277	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|10	SRA Sample SRR3160438 10	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1086	SRA Sample SRR3160439 671	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|966	SRA Sample SRR3160439 551	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1851	SRA Sample SRR1804611 98	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1615	SRA Sample SRR3160439 1200	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2122	SRA Sample SRR1805011 165	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1146	SRA Sample SRR3160439 731	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|451	SRA Sample SRR3160439 36	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|108	SRA Sample SRR3160438 108	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1185	SRA Sample SRR3160439 770	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|425	SRA Sample SRR3160439 10	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1237	SRA Sample SRR3160439 822	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1842	SRA Sample SRR1804611 89	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2057	SRA Sample SRR1805011 100	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2203	SRA Sample SRR1805011 246	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|15	SRA Sample SRR1554402 15	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|47	SRA Sample SRR4408002 31	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|581	SRA Sample SRR3160439 166	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2923	SRA Sample SRR1803358 258	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1669	SRA Sample SRR3160439 1254	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1651	SRA Sample SRR3160439 1236	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1224	SRA Sample SRR3160439 809	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|108	SRA Sample SRR4408002 92	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1128	SRA Sample SRR3160439 713	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1686	SRA Sample SRR3160439 1271	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|70	SRA Sample SRR3160438 70	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Division_No_18|20101001|Canada|17	SRA Sample SRR1554402 17	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|234	SRA Sample SRR4408002 218	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2462	SRA Sample SRR1805011 505	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|946	SRA Sample SRR3160439 531	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1151	SRA Sample SRR3160439 736	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1051	SRA Sample SRR3160439 636	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1280	SRA Sample SRR3160439 865	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|357	SRA Sample SRR4408002 341	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2560	SRA Sample SRR1805011 603	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1068	SRA Sample SRR3160439 653	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2246	SRA Sample SRR1805011 289	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2635	SRA Sample SRR1805011 678	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2870	SRA Sample SRR1803358 205	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2938	SRA Sample SRR1803358 273	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3045	SRA Sample SRR1803358 380	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|664	SRA Sample SRR3160439 249	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|857	SRA Sample SRR3160439 442	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2376	SRA Sample SRR1805011 419	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1805	SRA Sample SRR1804611 52	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1784	SRA Sample SRR1804611 31	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|251	SRA Sample SRR4408002 235	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2315	SRA Sample SRR1805011 358	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2766	SRA Sample SRR1803358 101	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|298	SRA Sample SRR4408002 282	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1807	SRA Sample SRR1804611 54	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2955	SRA Sample SRR1803358 290	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1911	SRA Sample SRR1804611 158	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2295	SRA Sample SRR1805011 338	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|345	SRA Sample SRR4408002 329	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1444	SRA Sample SRR3160439 1029	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2360	SRA Sample SRR1805011 403	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1580	SRA Sample SRR3160439 1165	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1756	SRA Sample SRR1804611 3	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|119	SRA Sample SRR3160438 119	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2333	SRA Sample SRR1805011 376	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|129	SRA Sample SRR3160438 129	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|3085	SRA Sample SRR061149 5	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1503	SRA Sample SRR3160439 1088	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3014	SRA Sample SRR1803358 349	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2839	SRA Sample SRR1803358 174	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|35	SRA Sample SRR4408002 19	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|270	SRA Sample SRR4408002 254	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2077	SRA Sample SRR1805011 120	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1997	SRA Sample SRR1805011 40	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|386	SRA Sample SRR4305224 8	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|757	SRA Sample SRR3160439 342	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2680	SRA Sample SRR1803358 15	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|26	SRA Sample SRR3160438 26	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|472	SRA Sample SRR3160439 57	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|795	SRA Sample SRR3160439 380	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1962	SRA Sample SRR1805011 5	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|149	SRA Sample SRR4408002 133	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2951	SRA Sample SRR1803358 286	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3046	SRA Sample SRR1803358 381	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|9	SRA Sample SRR3160438 9	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2963	SRA Sample SRR1803358 298	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1747	SRA Sample SRR3160439 1332	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|593	SRA Sample SRR3160439 178	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1964	SRA Sample SRR1805011 7	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2245	SRA Sample SRR1805011 288	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1140	SRA Sample SRR3160439 725	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2621	SRA Sample SRR1805011 664	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2427	SRA Sample SRR1805011 470	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|132	SRA Sample SRR4408002 116	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2247	SRA Sample SRR1805011 290	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2503	SRA Sample SRR1805011 546	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2644	SRA Sample SRR061934 7	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2109	SRA Sample SRR1805011 152	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|16	SRA Sample SRR341602 16	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|553	SRA Sample SRR3160439 138	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2386	SRA Sample SRR1805011 429	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|586	SRA Sample SRR3160439 171	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1023	SRA Sample SRR3160439 608	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2082	SRA Sample SRR1805011 125	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2479	SRA Sample SRR1805011 522	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2517	SRA Sample SRR1805011 560	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1765	SRA Sample SRR1804611 12	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|149	SRA Sample SRR3160438 149	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|284	SRA Sample SRR4408002 268	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2349	SRA Sample SRR1805011 392	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2992	SRA Sample SRR1803358 327	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2390	SRA Sample SRR1805011 433	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|9	SRA Sample SRR341602 9	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|770	SRA Sample SRR3160439 355	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|57	SRA Sample SRR3160438 57	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2944	SRA Sample SRR1803358 279	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|641	SRA Sample SRR3160439 226	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1559	SRA Sample SRR3160439 1144	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|976	SRA Sample SRR3160439 561	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2341	SRA Sample SRR1805011 384	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2601	SRA Sample SRR1805011 644	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2088	SRA Sample SRR1805011 131	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1726	SRA Sample SRR3160439 1311	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2334	SRA Sample SRR1805011 377	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2868	SRA Sample SRR1803358 203	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2059	SRA Sample SRR1805011 102	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1192	SRA Sample SRR3160439 777	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2006	SRA Sample SRR1805011 49	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|598	SRA Sample SRR3160439 183	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1038	SRA Sample SRR3160439 623	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|651	SRA Sample SRR3160439 236	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|537	SRA Sample SRR3160439 122	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2105	SRA Sample SRR1805011 148	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|23	SRA Sample SRR3160438 23	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1332	SRA Sample SRR3160439 917	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1377	SRA Sample SRR3160439 962	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2106	SRA Sample SRR1805011 149	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1375	SRA Sample SRR3160439 960	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3057	SRA Sample SRR1803358 392	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|57	SRA Sample SRR4408002 41	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|832	SRA Sample SRR3160439 417	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2095	SRA Sample SRR1805011 138	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1886	SRA Sample SRR1804611 133	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1330	SRA Sample SRR3160439 915	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1707	SRA Sample SRR3160439 1292	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|19	SRA Sample SRR1554402 19	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|1679	SRA Sample SRR3160439 1264	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2859	SRA Sample SRR1803358 194	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|846	SRA Sample SRR3160439 431	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2320	SRA Sample SRR1805011 363	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|435	SRA Sample SRR3160439 20	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|791	SRA Sample SRR3160439 376	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1845	SRA Sample SRR1804611 92	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2340	SRA Sample SRR1805011 383	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1778	SRA Sample SRR1804611 25	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1701	SRA Sample SRR3160439 1286	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1002	SRA Sample SRR3160439 587	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2893	SRA Sample SRR1803358 228	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2930	SRA Sample SRR1803358 265	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|693	SRA Sample SRR3160439 278	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2943	SRA Sample SRR1803358 278	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1971	SRA Sample SRR1805011 14	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1447	SRA Sample SRR3160439 1032	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2269	SRA Sample SRR1805011 312	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|30	SRA Sample SRR4408002 14	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1525	SRA Sample SRR3160439 1110	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1731	SRA Sample SRR3160439 1316	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2336	SRA Sample SRR1805011 379	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|749	SRA Sample SRR3160439 334	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|864	SRA Sample SRR3160439 449	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1732	SRA Sample SRR3160439 1317	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1888	SRA Sample SRR1804611 135	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2708	SRA Sample SRR1803358 43	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|949	SRA Sample SRR3160439 534	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1570	SRA Sample SRR3160439 1155	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1957	SRA Sample SRR1804611 204	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2414	SRA Sample SRR1805011 457	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|314	SRA Sample SRR4408002 298	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1963	SRA Sample SRR1805011 6	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2458	SRA Sample SRR1805011 501	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|654	SRA Sample SRR3160439 239	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2322	SRA Sample SRR1805011 365	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3074	SRA Sample SRR1803358 409	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|229	SRA Sample SRR4408002 213	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|817	SRA Sample SRR3160439 402	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1999	SRA Sample SRR1805011 42	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3089	SRA Sample SRR061149 9	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1326	SRA Sample SRR3160439 911	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|37	SRA Sample SRR4408002 21	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3040	SRA Sample SRR1803358 375	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1698	SRA Sample SRR3160439 1283	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2226	SRA Sample SRR1805011 269	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|611	SRA Sample SRR3160439 196	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1172	SRA Sample SRR3160439 757	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2563	SRA Sample SRR1805011 606	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2046	SRA Sample SRR1805011 89	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1587	SRA Sample SRR3160439 1172	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|445	SRA Sample SRR3160439 30	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2814	SRA Sample SRR1803358 149	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|320	SRA Sample SRR4408002 304	haplotype called by gretel version 0.0.8							
