#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Unknown|00000000|Unknown|35	SRA Sample SRR341602 35	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|415	SRA Sample SRR4408002 28	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3251	SRA Sample SRR1805011 356	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4286	SRA Sample SRR1803358 224	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|816	SRA Sample SRR4408002 429	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|340	SRA Sample ERR1018206 340	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2518	SRA Sample SRR3160439 1186	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1708	SRA Sample SRR3160439 376	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4537	SRA Sample SRR1803358 475	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2232	SRA Sample SRR3160439 900	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|211	SRA Sample SRR341602 211	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2431	SRA Sample SRR3160439 1099	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2392	SRA Sample SRR3160439 1060	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3620	SRA Sample SRR1805011 725	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1263	SRA Sample SRR346703 83	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2129	SRA Sample SRR3160439 797	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2066	SRA Sample SRR3160439 734	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1915	SRA Sample SRR3160439 583	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2426	SRA Sample SRR3160439 1094	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1733	SRA Sample SRR3160439 401	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1564	SRA Sample SRR3160439 232	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4435	SRA Sample SRR1803358 373	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4655	SRA Sample SRR061149 29	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1001	SRA Sample SRR4408002 614	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3651	SRA Sample SRR061934 15	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|62	SRA Sample SRR3160438 62	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|67	SRA Sample ERR1018206 67	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|755	SRA Sample SRR4408002 368	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4559	SRA Sample SRR1803358 497	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1453	SRA Sample SRR3160439 121	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1511	SRA Sample SRR3160439 179	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3796	SRA Sample SRR341639 57	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4465	SRA Sample SRR1803358 403	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1857	SRA Sample SRR3160439 525	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3881	SRA Sample SRR341639 142	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|462	SRA Sample ERR589821 118	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4247	SRA Sample SRR1803358 185	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1184	SRA Sample SRR346703 4	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1798	SRA Sample SRR3160439 466	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|455	SRA Sample SRR4408002 68	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3171	SRA Sample SRR1805011 276	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2752	SRA Sample SRR1804611 11	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3033	SRA Sample SRR1805011 138	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|424	SRA Sample SRR4408002 37	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1999	SRA Sample SRR3160439 667	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1157	SRA Sample SRR4305224 68	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3424	SRA Sample SRR1805011 529	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|486	SRA Sample ERR589821 142	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Lanzhou_Shi|20120101|China|388	SRA Sample ERR589821 44	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Lanzhou_Shi|20120101|China|197	SRA Sample ERR1018206 197	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4566	SRA Sample SRR1803358 504	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3714	SRA Sample SRR061934 78	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|139	SRA Sample SRR341602 139	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|28	SRA Sample SRR1554402 28	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|1487	SRA Sample SRR3160439 155	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|112	SRA Sample SRR341602 112	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2053	SRA Sample SRR3160439 721	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3832	SRA Sample SRR341639 93	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1519	SRA Sample SRR3160439 187	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|108	SRA Sample ERR1018206 108	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1555	SRA Sample SRR3160439 223	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1259	SRA Sample SRR346703 79	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1920	SRA Sample SRR3160439 588	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2013	SRA Sample SRR3160439 681	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2788	SRA Sample SRR1804611 47	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2885	SRA Sample SRR1804611 144	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4573	SRA Sample SRR1803358 511	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4741	SRA Sample SRR061149 115	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|834	SRA Sample SRR4408002 447	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|174	SRA Sample ERR1018206 174	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1702	SRA Sample SRR3160439 370	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|69	SRA Sample ERR1018206 69	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Division_No_18|20101001|Canada|27	SRA Sample SRR1554402 27	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|1792	SRA Sample SRR3160439 460	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|385	SRA Sample SRR341602 385	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4740	SRA Sample SRR061149 114	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2398	SRA Sample SRR3160439 1066	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|622	SRA Sample SRR4408002 235	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4161	SRA Sample SRR1803358 99	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|41	SRA Sample SRR3160438 41	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1672	SRA Sample SRR3160439 340	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|267	SRA Sample ERR1018206 267	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2790	SRA Sample SRR1804611 49	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|366	SRA Sample SRR341602 366	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|327	SRA Sample ERR1018206 327	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|398	SRA Sample SRR4408002 11	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2714	SRA Sample SRR3160439 1382	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|537	SRA Sample ERR589821 193	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4580	SRA Sample SRR1803358 518	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|956	SRA Sample SRR4408002 569	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3726	SRA Sample SRR061934 90	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2866	SRA Sample SRR1804611 125	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3803	SRA Sample SRR341639 64	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4377	SRA Sample SRR1803358 315	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3875	SRA Sample SRR341639 136	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|231	SRA Sample ERR1018206 231	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4407	SRA Sample SRR1803358 345	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4677	SRA Sample SRR061149 51	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3664	SRA Sample SRR061934 28	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4403	SRA Sample SRR1803358 341	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4362	SRA Sample SRR1803358 300	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2254	SRA Sample SRR3160439 922	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|338	SRA Sample ERR1018206 338	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3368	SRA Sample SRR1805011 473	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4498	SRA Sample SRR1803358 436	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3642	SRA Sample SRR061934 6	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2264	SRA Sample SRR3160439 932	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4582	SRA Sample SRR1803358 520	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2151	SRA Sample SRR3160439 819	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4482	SRA Sample SRR1803358 420	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|966	SRA Sample SRR4408002 579	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1194	SRA Sample SRR346703 14	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1921	SRA Sample SRR3160439 589	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2098	SRA Sample SRR3160439 766	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3942	SRA Sample SRR2674233 32	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2163	SRA Sample SRR3160439 831	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1705	SRA Sample SRR3160439 373	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4049	SRA Sample SRR2674233 139	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2178	SRA Sample SRR3160439 846	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|255	SRA Sample ERR1018206 255	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3408	SRA Sample SRR1805011 513	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|528	SRA Sample SRR4408002 141	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2653	SRA Sample SRR3160439 1321	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4005	SRA Sample SRR2674233 95	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3156	SRA Sample SRR1805011 261	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4529	SRA Sample SRR1803358 467	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1950	SRA Sample SRR3160439 618	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2532	SRA Sample SRR3160439 1200	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1726	SRA Sample SRR3160439 394	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3354	SRA Sample SRR1805011 459	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4710	SRA Sample SRR061149 84	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|953	SRA Sample SRR4408002 566	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|415	SRA Sample ERR589821 71	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3865	SRA Sample SRR341639 126	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4599	SRA Sample SRR1803358 537	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2252	SRA Sample SRR3160439 920	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|41	SRA Sample ERR1018206 41	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2852	SRA Sample SRR1804611 111	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2115	SRA Sample SRR3160439 783	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3064	SRA Sample SRR1805011 169	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1759	SRA Sample SRR3160439 427	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|487	SRA Sample ERR589821 143	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|580	SRA Sample SRR4408002 193	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1139	SRA Sample SRR4305224 50	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3631	SRA Sample SRR1805011 736	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|96	SRA Sample SRR1554402 96	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|4485	SRA Sample SRR1803358 423	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2563	SRA Sample SRR3160439 1231	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2791	SRA Sample SRR1804611 50	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|43	SRA Sample SRR341602 43	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|202	SRA Sample ERR1018206 202	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1769	SRA Sample SRR3160439 437	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1407	SRA Sample SRR3160439 75	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2035	SRA Sample SRR3160439 703	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4734	SRA Sample SRR061149 108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|625	SRA Sample SRR4408002 238	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3480	SRA Sample SRR1805011 585	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2331	SRA Sample SRR3160439 999	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4701	SRA Sample SRR061149 75	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1968	SRA Sample SRR3160439 636	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|581	SRA Sample SRR4408002 194	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1629	SRA Sample SRR3160439 297	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|139	SRA Sample ERR1018206 139	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4583	SRA Sample SRR1803358 521	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|50	SRA Sample SRR3160438 50	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2303	SRA Sample SRR3160439 971	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1241	SRA Sample SRR346703 61	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4048	SRA Sample SRR2674233 138	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1077	SRA Sample SRR4408002 690	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1591	SRA Sample SRR3160439 259	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3151	SRA Sample SRR1805011 256	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2175	SRA Sample SRR3160439 843	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2112	SRA Sample SRR3160439 780	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3503	SRA Sample SRR1805011 608	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4223	SRA Sample SRR1803358 161	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2555	SRA Sample SRR3160439 1223	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2949	SRA Sample SRR1805011 54	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4654	SRA Sample SRR061149 28	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2568	SRA Sample SRR3160439 1236	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1134	SRA Sample SRR4305224 45	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2079	SRA Sample SRR3160439 747	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3590	SRA Sample SRR1805011 695	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3662	SRA Sample SRR061934 26	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3785	SRA Sample SRR341639 46	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|86	SRA Sample ERR1018206 86	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|769	SRA Sample SRR4408002 382	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3272	SRA Sample SRR1805011 377	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|876	SRA Sample SRR4408002 489	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2725	SRA Sample SRR3160439 1393	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|206	SRA Sample SRR341602 206	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2907	SRA Sample SRR1805011 12	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2057	SRA Sample SRR3160439 725	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|460	SRA Sample ERR589821 116	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Division_No_18|20101001|Canada|21	SRA Sample SRR1554402 21	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|3607	SRA Sample SRR1805011 712	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3587	SRA Sample SRR1805011 692	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|406	SRA Sample SRR4408002 19	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|535	SRA Sample SRR4408002 148	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1572	SRA Sample SRR3160439 240	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3665	SRA Sample SRR061934 29	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2456	SRA Sample SRR3160439 1124	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2020	SRA Sample SRR3160439 688	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3461	SRA Sample SRR1805011 566	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4289	SRA Sample SRR1803358 227	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4694	SRA Sample SRR061149 68	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2474	SRA Sample SRR3160439 1142	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4112	SRA Sample SRR1803358 50	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1583	SRA Sample SRR3160439 251	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|370	SRA Sample ERR589821 26	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|131	SRA Sample SRR341602 131	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3568	SRA Sample SRR1805011 673	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3281	SRA Sample SRR1805011 386	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2760	SRA Sample SRR1804611 19	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1036	SRA Sample SRR4408002 649	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1569	SRA Sample SRR3160439 237	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1507	SRA Sample SRR3160439 175	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1757	SRA Sample SRR3160439 425	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|20	SRA Sample ERR1018206 20	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Lanzhou_Shi|20120101|China|365	SRA Sample ERR589821 21	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3499	SRA Sample SRR1805011 604	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3915	SRA Sample SRR2674233 5	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4326	SRA Sample SRR1803358 264	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|54	SRA Sample SRR3160438 54	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|3	SRA Sample SRR341602 3	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4425	SRA Sample SRR1803358 363	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3042	SRA Sample SRR1805011 147	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2530	SRA Sample SRR3160439 1198	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1807	SRA Sample SRR3160439 475	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1788	SRA Sample SRR3160439 456	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1032	SRA Sample SRR4408002 645	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|960	SRA Sample SRR4408002 573	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|374	SRA Sample SRR341602 374	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|94	SRA Sample ERR1018206 94	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2905	SRA Sample SRR1805011 10	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3236	SRA Sample SRR1805011 341	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4174	SRA Sample SRR1803358 112	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1659	SRA Sample SRR3160439 327	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|352	SRA Sample ERR589821 8	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1975	SRA Sample SRR3160439 643	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|814	SRA Sample SRR4408002 427	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3324	SRA Sample SRR1805011 429	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2119	SRA Sample SRR3160439 787	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1712	SRA Sample SRR3160439 380	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|2	SRA Sample SRR3160438 2	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1346	SRA Sample SRR3160439 14	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4476	SRA Sample SRR1803358 414	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|93	SRA Sample ERR1018206 93	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|560	SRA Sample SRR4408002 173	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1658	SRA Sample SRR3160439 326	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1908	SRA Sample SRR3160439 576	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2579	SRA Sample SRR3160439 1247	haplotype called by gretel version 0.0.8							
