#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Lanzhou_Shi|20120101|China|116	SRA Sample ERR1018244 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Oslo|20050702|Norway|1	Cinek.Norway.amplicons.T6384_C	20050702	59.9138688,10.7522454	C	59.9138688	10.7522454				Norway	Oslo						20050702		200507	Sanger											
Prague|20160201|Czech_Republic|1	23.Czech_Republic.Prague.01-02-2016	20160201	50.0755381,14.4378005		50.0755381	14.4378005				Czech_Republic	Prague																			crAssphage_C 1-1238 (100%) aligns to NODE_380_length_25093_cov_24.3848 5709-4472 with 97.254% identity	
Division_No_18|20101001|Canada|40	SRA Sample SRR1554403 40	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|114	SRA Sample ERR589824 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Helsinki|20160126|Finland|1	25.Finland.Helsinki.26-01-2016	20160126	60.16985569999999,24.9383791		60.16985569999999	24.9383791				Finland	Helsinki																			crAssphage_C 1-1238 (100%) aligns to NODE_174_length_22452_cov_44.7808 4848-3611 with 98.384% identity	
Zagreb|20160201|Croatia|1	68.Croatia.Zagreb.01-02-2016	20160201	45.8150108,15.9819189		45.8150108	15.9819189				Croatia	Zagreb																			crAssphage_C 1-1238 (100%) aligns to NODE_166_length_27821_cov_32.3395 7331-6094 with 96.607% identity	
Abuja|20170421|Nigeria|2	Cinek primer C sample 195 20170421	20170421	9.0765,7.3986	C	9.0765	7.3986	195			Nigeria	Abuja				Ondrej Cinek	Univerzita Karlova															
Kjellerup|20090101|Denmark|8	SRA Sample ERR321506 8	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Abuja|20170421|Nigeria|1	Cinek primer C sample 200 20170421	20170421	9.0765,7.3986	C	9.0765	7.3986	200			Nigeria	Abuja				Ondrej Cinek	Univerzita Karlova															
Kjellerup|20090101|Denmark|2	SRA Sample ERR321506 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|3	SRA Sample ERR321506 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lusaka|20160125|Zambia|1	49.Zambia.Lusaka.25-01-2016	20160125	-15.3875259,28.3228165		-15.3875259	28.3228165				Zambia	Lusaka																			crAssphage_C 1-1035 (84%) aligns to NODE_26_length_40435_cov_10.5536 21020-22054 with 97.681% identity	
Kjellerup|20090101|Denmark|1	SRA Sample ERR321506 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|6	SRA Sample ERR321506 6	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|7	SRA Sample ERR321506 7	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|4	SRA Sample ERR321506 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|5	SRA Sample ERR321506 5	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|268	SRA Sample ERR321621 5	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|269	SRA Sample ERR321621 6	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|260	SRA Sample ERR321569 10	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|261	SRA Sample ERR321327 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|262	SRA Sample ERR525751 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|263	SRA Sample ERR525751 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|264	SRA Sample ERR321621 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|265	SRA Sample ERR321621 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|266	SRA Sample ERR321621 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|267	SRA Sample ERR321621 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Gava|20140101|Spain|1	Muniesa E7 Gava primer C Raw Sewage	20140101	41.3037013,1.9858569	C	41.3037013	1.9858569				Spain	Gava				Maite Muniesa	Universitat de Barcelona										Raw Sewage					
Zhongshan_Shi|20110101|China|19	SRA Sample SRR1535306 19	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Zhongshan_Shi|20110101|China|18	SRA Sample SRR1535306 18	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Zhongshan_Shi|20110101|China|17	SRA Sample SRR1535306 17	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Montreal|20100725|Canada|1	SRA Sample SRR2565742 1	20100725	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Zhongshan_Shi|20110101|China|15	SRA Sample SRR1535306 15	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Zhongshan_Shi|20110101|China|14	SRA Sample SRR1535306 14	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Zhongshan_Shi|20110101|China|13	SRA Sample SRR1535306 13	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Zhongshan_Shi|20110101|China|12	SRA Sample SRR1535306 12	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Zhongshan_Shi|20110101|China|11	SRA Sample SRR1535306 11	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Zhongshan_Shi|20110101|China|10	SRA Sample SRR1535306 10	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Dakar|20160202|Senegal|1	8.Senegal.Dakar.02-02-2016	20160202	14.7110245,-17.465825		14.7110245	-17.465825				Senegal	Dakar																			crAssphage_C 1-1238 (100%) aligns to NODE_503_length_5486_cov_2.99263 275-1512 with 96.850% identity	
Madrid|20090101|Spain|68	SRA Sample ERR414370 1	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|69	SRA Sample ERR414370 2	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|64	SRA Sample ERR209796 1	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|65	SRA Sample ERR209796 2	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|66	SRA Sample ERR209796 3	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|67	SRA Sample ERR209796 4	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|60	SRA Sample ERR209607 1	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|61	SRA Sample ERR209607 2	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|62	SRA Sample ERR209607 3	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|63	SRA Sample ERR414386 1	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Galway|20160210|Ireland|1	69.Ireland.Galway.10-02-2016	20160210	53.270668,-9.0567905		53.270668	-9.0567905				Ireland	Galway																			crAssphage_C 1-1238 (100%) aligns to NODE_612_length_21371_cov_76.7903 6873-5636 with 97.173% identity	
San_Diego|20170711|USA|1	VolunteerE_20170711	20170711	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, single read															E	Daily	DE7		
Lanzhou_Shi|20120101|China|139	SRA Sample ERR589770 5	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|138	SRA Sample ERR589770 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|30	SRA Sample SRR4074296 7	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|31	SRA Sample SRR4074296 8	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|32	SRA Sample SRR4074357 1	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|33	SRA Sample SRR4074357 2	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|32	SRA Sample ERR525843 14	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|33	SRA Sample ERR525843 15	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|30	SRA Sample ERR525843 12	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|31	SRA Sample ERR525843 13	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|36	SRA Sample ERR525843 18	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|37	SRA Sample ERR525843 19	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|34	SRA Sample ERR525843 16	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|35	SRA Sample ERR525843 17	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|38	SRA Sample ERR525843 20	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|39	SRA Sample ERR525843 21	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|131	SRA Sample ERR1018191 7	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|130	SRA Sample ERR1018191 6	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|100	SRA Sample ERR1018195 8	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|101	SRA Sample ERR1018195 9	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|102	SRA Sample ERR589785 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|103	SRA Sample ERR589571 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|104	SRA Sample ERR1018193 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|105	SRA Sample ERR1018217 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|106	SRA Sample ERR1018217 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|107	SRA Sample ERR1018217 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|108	SRA Sample ERR1018217 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|109	SRA Sample ERR1018217 5	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|53	SRA Sample SRR1554402 5	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|52	SRA Sample SRR1554402 4	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|55	SRA Sample SRR1554402 7	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
San_Diego|20170717|USA|1	VolunteerE_20170717	20170717	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															E	Daily	DE11		
Division_No_18|20101001|Canada|57	SRA Sample SRR1554402 9	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|56	SRA Sample SRR1554402 8	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|48	SRA Sample ERR1190865 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|49	SRA Sample ERR1190683 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|42	SRA Sample ERR1190555 16	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|43	SRA Sample ERR1190555 17	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|40	SRA Sample ERR1190555 14	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|41	SRA Sample ERR1190555 15	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|46	SRA Sample ERR1190555 20	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|47	SRA Sample ERR1190617 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|44	SRA Sample ERR1190555 18	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|45	SRA Sample ERR1190555 19	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Salfit|20151202|Israel|1	Qimron lab primer C 20151202	20151202	32.08,35.18	C	32.08	35.18				Israel	Salfit	Collected in Salfit			Udi Qimron	Tel Aviv University															
Lanzhou_Shi|20110101|China|38	SRA Sample ERR527096 5	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|39	SRA Sample ERR527096 6	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|34	SRA Sample ERR527096 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|35	SRA Sample ERR527096 2	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|36	SRA Sample ERR527096 3	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|37	SRA Sample ERR527096 4	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|30	SRA Sample ERR528336 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|31	SRA Sample ERR528336 2	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|32	SRA Sample ERR527080 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|33	SRA Sample ERR532382 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Carlsbad|20160101|USA|1	Carlsbad Primer C Site 3 20160101	20160101	33.116202,-117.321597	C	33.116202	-117.321597				USA	Carlsbad		Encina Wastewater Authority, 6200 Avenida Encinas, Carlsbad, CA 92011		Rob Edwards	San Diego State University			201601						3						
Carlsbad|20160101|USA|2	Carlsbad Primer A Site 3 20160101	20160101	33.116202,-117.321597	C	33.116202	-117.321597				USA	Carlsbad		Encina Wastewater Authority, 6200 Avenida Encinas, Carlsbad, CA 92011		Rob Edwards	San Diego State University			201601						3						
Division_No_18|20101001|Canada|9	SRA Sample SRR1554403 9	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|8	SRA Sample SRR1554403 8	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Toronto|20160201|Canada|1	22b.Canada.Toronto.01-02-2016	20160201	43.653226,-79.3831843		43.653226	-79.3831843				Canada	Toronto																			crAssphage_C 1-1238 (100%) aligns to NODE_129_length_23885_cov_44.4623 17166-18403 with 98.223% identity	
Kjellerup|20090101|Denmark|300	SRA Sample ERR321621 37	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|305	SRA Sample ERR209389 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|304	SRA Sample ERR321201 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|1	SRA Sample SRR1554403 1	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|3	SRA Sample SRR1554403 3	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|2	SRA Sample SRR1554403 2	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|5	SRA Sample SRR1554403 5	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|4	SRA Sample SRR1554403 4	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|7	SRA Sample SRR1554403 7	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|6	SRA Sample SRR1554403 6	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Girona|20141125|Spain|15	SRA Sample SRR2097329 5	20141125	42.025312,2.831897		42.025312	2.831897				Spain	Girona									haplotype called by gretel version 0.0.8											42.025312 N 2.831897 E
Girona|20141125|Spain|14	SRA Sample SRR2097329 4	20141125	42.025312,2.831897		42.025312	2.831897				Spain	Girona									haplotype called by gretel version 0.0.8											42.025312 N 2.831897 E
Girona|20141125|Spain|16	SRA Sample SRR2097329 6	20141125	42.025312,2.831897		42.025312	2.831897				Spain	Girona									haplotype called by gretel version 0.0.8											42.025312 N 2.831897 E
Girona|20141125|Spain|11	SRA Sample SRR2097329 1	20141125	42.025312,2.831897		42.025312	2.831897				Spain	Girona									haplotype called by gretel version 0.0.8											42.025312 N 2.831897 E
Girona|20141125|Spain|10	SRA Sample SRR2097333 10	20141125	42.025312,2.831897		42.025312	2.831897				Spain	Girona									haplotype called by gretel version 0.0.8											42.025312 N 2.831897 E
Girona|20141125|Spain|13	SRA Sample SRR2097329 3	20141125	42.025312,2.831897		42.025312	2.831897				Spain	Girona									haplotype called by gretel version 0.0.8											42.025312 N 2.831897 E
Girona|20141125|Spain|12	SRA Sample SRR2097329 2	20141125	42.025312,2.831897		42.025312	2.831897				Spain	Girona									haplotype called by gretel version 0.0.8											42.025312 N 2.831897 E
Dallas|20140616|USA|129	SRA Sample SRR3160438 129	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|128	SRA Sample SRR3160438 128	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|123	SRA Sample SRR3160438 123	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|122	SRA Sample SRR3160438 122	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
San_Diego|20170601|USA|1	VolunteerD_20170601	20170601	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															D	Weekly	WD1		
Dallas|20140616|USA|121	SRA Sample SRR3160438 121	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|120	SRA Sample SRR3160438 120	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|127	SRA Sample SRR3160438 127	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Belgrade|20160127|Serbia|1	37.Serbia.Belgrade.27-01-2016	20160127	44.786568,20.4489216		44.786568	20.4489216				Serbia	Belgrade																			crAssphage_C 1-718 (58%) aligns to NODE_1834_length_9815_cov_100.711 9098-9815 with 95.822% identity	
Kjellerup|20090101|Denmark|279	SRA Sample ERR321621 16	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|278	SRA Sample ERR321621 15	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|125	SRA Sample SRR3160438 125	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Kjellerup|20090101|Denmark|273	SRA Sample ERR321621 10	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|272	SRA Sample ERR321621 9	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|271	SRA Sample ERR321621 8	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|124	SRA Sample SRR3160438 124	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Kjellerup|20090101|Denmark|277	SRA Sample ERR321621 14	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|276	SRA Sample ERR321621 13	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|275	SRA Sample ERR321621 12	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|274	SRA Sample ERR321621 11	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|99	SRA Sample ERR1190640 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|4	SRA Sample SRR4074305 4	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|5	SRA Sample SRR4074260 1	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|6	SRA Sample SRR4074260 2	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
