#Sequence ID	name	date	primer	latlon	latitude	longitude	locality	country	note	address	altitude	sample_number	location	type	sex	site	yearmonth	source	volunteer	sampletype	sampleid	notes	sample_date	method	lat_lon
Lanzhou_Shi_20110101_China_825	SRA Sample ERR527107 814	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_465	SRA Sample ERR527107 454	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_179	SRA Sample ERR527107 168	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_699	SRA Sample ERR589750 1	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_902	SRA Sample ERR589770 2	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_433	SRA Sample ERR1018206 303	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_593	SRA Sample ERR1018206 463	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_795	SRA Sample ERR589824 49	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Montreal_20100308_Canada_5	SRA Sample SRR2566042 5	20100308		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
Lanzhou_Shi_20110101_China_953	SRA Sample ERR527135 73	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_187	SRA Sample SRR4074260 181	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_814	SRA Sample ERR589824 68	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Ghan_20120101_Australia_7	SRA Sample ERR505085 4	20120101		-25.274398,133.775136	-25.274398	133.775136	Ghan	Australia																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_970	SRA Sample SRR4074332 81	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_907	SRA Sample ERR527135 27	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_447	SRA Sample ERR527107 436	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_214	SRA Sample ERR1018206 84	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_456	SRA Sample ERR1018206 326	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_935	SRA Sample ERR527135 55	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_645	SRA Sample ERR1018206 515	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20140101_China_99	SRA Sample ERR1190584 8	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Amman_20170421_Jordan_4	Mazankova primer B sample 236 20170421	20170421		31.9454,35.9284	31.9454	35.9284	Amman	Jordan				236													
Roma_20130101_Italy_618	SRA Sample SRR4074260 612	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Courtaboeuf_Cedex_20050101_France_11	SRA Sample ERR479384 3	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	France																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_72	SRA Sample SRR4074260 66	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1146	SRA Sample SRR4074332 257	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_466	SRA Sample ERR1018206 336	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_830	SRA Sample ERR527104 3	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_968	SRA Sample ERR527135 88	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_155	SRA Sample SRR4074260 149	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_81	SRA Sample ERR1018213 24	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Division_No_18_20101001_Canada_4	SRA Sample SRR1554403 4	20101001		56.130366,-106.346771	56.130366	-106.346771	Division No. 18	Canada																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_286	SRA Sample ERR527107 275	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1129	SRA Sample SRR4074332 240	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Montreal_20100725_Canada_2	SRA Sample SRR2565742 2	20100725		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
Independence_20120705_USA_7	SRA Sample SRR2940946 4	20120705		37.09024,-95.712891	37.09024	-95.712891	Independence	USA																haplotype called by gretel version 0.0.8	
Courtaboeuf_Cedex_20050101_France_73	SRA Sample ERR479367 3	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	France																haplotype called by gretel version 0.0.8	
Dallas_20140616_USA_167	SRA Sample SRR3160438 167	20140616		32.8094,-96.8365	32.8094	-96.8365	Dallas	USA																haplotype called by gretel version 0.0.8	32.8094 N 96.8365 W
Roma_20130101_Italy_230	SRA Sample SRR4074260 224	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_423	SRA Sample SRR4074260 417	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Dallas_20140616_USA_106	SRA Sample SRR3160438 106	20140616		32.8094,-96.8365	32.8094	-96.8365	Dallas	USA																haplotype called by gretel version 0.0.8	32.8094 N 96.8365 W
Kjellerup_20090101_Denmark_171	SRA Sample ERR209286 3	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup	Denmark																haplotype called by gretel version 0.0.8	
Rybienko_Stare_20160126_Poland_2	Decewicz Dziewit Primer B Wyszkow 20160126	20160126		52.577948,21.429024	52.577948	21.429024	Rybienko Stare	Poland		Municipal Wastewater Treatment Plant, Rybienko Stare, 07-200 Wyszkow, Poland															
Lanzhou_Shi_20120101_China_54	SRA Sample ERR589811 6	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_281	SRA Sample SRR4074260 275	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_388	SRA Sample SRR4074260 382	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Madrid_20090101_Spain_5	SRA Sample ERR209640 3	20090101		40.463667,-3.74922	40.463667	-3.74922	Madrid	Spain																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_109	SRA Sample ERR527107 98	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_737	SRA Sample ERR1018193 4	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_719	SRA Sample ERR1018235 5	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Zhongshan_Shi_20110101_China_1	SRA Sample SRR1535306 1	20110101		22.55,113.24	22.55	113.24	Zhongshan Shi	China																haplotype called by gretel version 0.0.8	22.55 N 113.24 E
Courtaboeuf_Cedex_20050101_France_23	SRA Sample ERR479366 3	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	France																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_663	SRA Sample ERR1018206 533	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_381	SRA Sample ERR1018206 251	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_966	SRA Sample ERR527135 86	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_243	SRA Sample ERR1018206 113	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Kjellerup_20090101_Denmark_141	SRA Sample ERR414290 3	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup	Denmark																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_369	SRA Sample ERR527107 358	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1227	SRA Sample SRR4074332 338	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_367	SRA Sample SRR4074260 361	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_891	SRA Sample ERR527135 11	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_929	SRA Sample SRR4074332 40	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Dallas_20140616_USA_195	SRA Sample SRR3160438 195	20140616		32.8094,-96.8365	32.8094	-96.8365	Dallas	USA																haplotype called by gretel version 0.0.8	32.8094 N 96.8365 W
Roma_20130101_Italy_75	SRA Sample SRR4074260 69	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20090101_China_23	SRA Sample ERR504978 23	20090101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_560	SRA Sample ERR527107 549	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1263	SRA Sample SRR4074332 374	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Montreal_20100325_Canada_49	SRA Sample SRR2566056 49	20100325		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
San_Cristobal_Island_Galapagos_20160206_Ecuador_1	14a.Ecuador.San_Cristobal_Island_Galapagos.06-02-2016	20160206		-0.8674715,-89.436391	-0.8674715	-89.436391	San_Cristobal_Island_Galapagos	Ecuador														crAssphage_B 1-1354 (100%) aligns to NODE_317_length_22106_cov_69.6777 17770-16417 with 97.932% identity			
Courtaboeuf_Cedex_20050101_France_84	SRA Sample ERR479386 6	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	France																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20090101_China_18	SRA Sample ERR504978 18	20090101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Baltimore_20140608_USA_4	SRA Sample SRR4435697 4	20140608		39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore	USA																haplotype called by gretel version 0.0.8	39.288462639338995 N 76.62594594061375 W
Dallas_20140616_USA_62	SRA Sample SRR3160438 62	20140616		32.8094,-96.8365	32.8094	-96.8365	Dallas	USA																haplotype called by gretel version 0.0.8	32.8094 N 96.8365 W
Lanzhou_Shi_20110101_China_232	SRA Sample ERR527107 221	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_859	SRA Sample SRR4074260 853	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_765	SRA Sample ERR527107 754	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1027	SRA Sample SRR4074332 138	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Kjellerup_20090101_Denmark_89	SRA Sample ERR414235 3	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup	Denmark																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1116	SRA Sample SRR4074332 227	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Dallas_20140616_USA_101	SRA Sample SRR3160438 101	20140616		32.8094,-96.8365	32.8094	-96.8365	Dallas	USA																haplotype called by gretel version 0.0.8	32.8094 N 96.8365 W
Lanzhou_Shi_20110101_China_172	SRA Sample ERR527107 161	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1155	SRA Sample SRR4074332 266	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Davis_20160421_USA_2	DiazMunoz_Davis3_B	20160421		38.590894,-121.666779	38.590894	-121.666779	Davis	USA			8.659m														
Roma_20130101_Italy_843	SRA Sample SRR4074260 837	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_726	SRA Sample ERR1018235 12	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Galway_20160210_Ireland_1	69.Ireland.Galway.10-02-2016	20160210		53.270668,-9.0567905	53.270668	-9.0567905	Galway	Ireland														crAssphage_B 1-1346 (99%) aligns to NODE_612_length_21371_cov_76.7903 16984-15639 with 98.143% identity			
Kjellerup_20090101_Denmark_189	SRA Sample ERR209389 2	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup	Denmark																haplotype called by gretel version 0.0.8	
Gava_20140501_Spain_1	Muniesa E13 Gava primer B Raw Sewage	20140501		41.3037013,1.9858569	41.3037013	1.9858569	Gava	Spain										Raw Sewage							
Lanzhou_Shi_20120101_China_257	SRA Sample ERR1018206 127	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_538	SRA Sample SRR4074260 532	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_830	SRA Sample SRR4074260 824	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_590	SRA Sample ERR1018206 460	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Kjellerup_20090101_Denmark_25	SRA Sample ERR321483 2	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup	Denmark																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_654	SRA Sample SRR4074260 648	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Dallas_20140616_USA_30	SRA Sample SRR3160438 30	20140616		32.8094,-96.8365	32.8094	-96.8365	Dallas	USA																haplotype called by gretel version 0.0.8	32.8094 N 96.8365 W
Lanzhou_Shi_20120101_China_863	SRA Sample ERR1018191 1	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1330	SRA Sample SRR4074296 3	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_544	SRA Sample ERR527107 533	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_620	SRA Sample SRR4074260 614	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_468	SRA Sample ERR1018206 338	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_500	SRA Sample ERR1018206 370	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
San_Diego_20170629_USA_1	VolunteerD_20170629	20170629	B	32.777199,-117.070971	32.777199	-117.070971	San Diego	USA	base called by phred, consensus by merger										D	Daily	DD5				
Lanzhou_Shi_20120101_China_729	SRA Sample ERR1018235 15	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Kjellerup_20090101_Denmark_144	SRA Sample ERR525967 1	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup	Denmark																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_805	SRA Sample SRR4074260 799	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_129	SRA Sample SRR4074260 123	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_421	SRA Sample ERR1018206 291	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_955	SRA Sample ERR527135 75	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Montreal_20100325_Canada_118	SRA Sample SRR2566056 118	20100325		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
Roma_20130101_Italy_579	SRA Sample SRR4074260 573	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_894	SRA Sample ERR527135 14	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1168	SRA Sample SRR4074332 279	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_47	SRA Sample ERR589787 3	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_812	SRA Sample ERR527107 801	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_874	SRA Sample ERR1018191 12	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_309	SRA Sample ERR527107 298	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_74	SRA Sample SRR4074260 68	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20140101_China_17	SRA Sample ERR1190711 14	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Montreal_20101118_Canada_3	SRA Sample SRR2565925 3	20101118		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
San_Diego_20170601_USA_2	VolunteerE_20170601	20170601	B	32.777199,-117.070971	32.777199	-117.070971	San Diego	USA	base called by phred, consensus by merger										E	Weekly	WE2				
Lanzhou_Shi_20140101_China_149	SRA Sample ERR1190588 1	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Dallas_20140616_USA_117	SRA Sample SRR3160438 117	20140616		32.8094,-96.8365	32.8094	-96.8365	Dallas	USA																haplotype called by gretel version 0.0.8	32.8094 N 96.8365 W
Lanzhou_Shi_20120101_China_485	SRA Sample ERR1018206 355	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_379	SRA Sample ERR1018206 249	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_623	SRA Sample ERR527107 612	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Montreal_20100107_Canada_4	SRA Sample SRR2565986 4	20100107		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
Roma_20130101_Italy_1337	SRA Sample SRR4074357 2	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_867	SRA Sample ERR527104 40	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Montreal_20100325_Canada_19	SRA Sample SRR2566056 19	20100325		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
Lanzhou_Shi_20110101_China_438	SRA Sample ERR527107 427	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_680	SRA Sample ERR527107 669	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Independence_20120705_USA_4	SRA Sample SRR2940946 1	20120705		37.09024,-95.712891	37.09024	-95.712891	Independence	USA																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_410	SRA Sample SRR4074260 404	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_406	SRA Sample ERR1018206 276	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Baltimore_20140609_USA_12	SRA Sample SRR4435767 5	20140609		39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore	USA																haplotype called by gretel version 0.0.8	39.288462639338995 N 76.62594594061375 W
Houston_20130101_USA_1	SRA Sample SRR4032472 1	20130101		29.77152983140313,-95.2212444414063	29.77152983140313	-95.2212444414063	Houston	USA																haplotype called by gretel version 0.0.8	29.77152983140313 N 95.22124444140628 W
Roma_20130101_Italy_1032	SRA Sample SRR4074332 143	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20120101_China_189	SRA Sample ERR1018206 59	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_506	SRA Sample SRR4074260 500	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Baki_20170421_Azerbaijan_2	Mazankova primer B sample 363 20170421	20170421		40.4093,49.8671	40.4093	49.8671	Baki	Azerbaijan				363													
Lanzhou_Shi_20110101_China_134	SRA Sample ERR527107 123	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Kathmandu_20160130_Nepal_1	33.Nepal.Kathmandu.30-01-2016	20160130		27.7172453,85.3239605	27.7172453	85.3239605	Kathmandu	Nepal														crAssphage_B 1-1346 (99%) aligns to NODE_52_length_23056_cov_15.679 5261-6606 with 97.771% identity			
Lanzhou_Shi_20110101_China_716	SRA Sample ERR527107 705	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_472	SRA Sample SRR4074260 466	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_851	SRA Sample ERR527104 24	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Montreal_20100325_Canada_92	SRA Sample SRR2566056 92	20100325		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
Lanzhou_Shi_20110101_China_288	SRA Sample ERR527107 277	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_442	SRA Sample SRR4074260 436	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_907	SRA Sample SRR4074332 18	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Lanzhou_Shi_20110101_China_895	SRA Sample ERR527135 15	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_65	SRA Sample SRR4074260 59	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_573	SRA Sample SRR4074260 567	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_975	SRA Sample SRR4074332 86	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Courtaboeuf_Cedex_20050101_France_20	SRA Sample ERR479384 12	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	France																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_591	SRA Sample SRR4074260 585	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Montreal_20101118_Canada_21	SRA Sample SRR2565925 21	20101118		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
Lanzhou_Shi_20110101_China_6	SRA Sample ERR527131 1	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	China																haplotype called by gretel version 0.0.8	
Roma_20130101_Italy_1261	SRA Sample SRR4074332 372	20130101		41.87194,12.56738	41.87194	12.56738	Roma	Italy																haplotype called by gretel version 0.0.8	
Montreal_20100311_Canada_1	SRA Sample SRR2566047 1	20100311		45.50,-73.63	45.50	-73.63	Montreal	Canada																haplotype called by gretel version 0.0.8	45.50 N 73.63 W
